timestamp,st_id,temp_c,hum_pct,wind_speed
2024-03-21 19:00:00,ST014,14.8,82.2,73.2
2024-03-02 01:00:00,ST005,17.9,72.5,67.1
2024-11-23 21:00:00,ST001,42.1,28.5,29.1
2024-04-16 20:00:00,ST009,16.3,28.0,59.8
2024-07-15 23:00:00,ST005,65.2,34.9,5.3
2024-01-11 13:00:00,ST003,17.7,29.4,11.8
2024-09-21 23:00:00,ST012,32.9,44.4,63.5
2024-06-07 20:00:00,ST011,62.7,17.7,0.3
2024-06-26 04:00:00,ST014,35.7,23.2,40.4
2024-08-06 11:00:00,ST004,23.9,56.9,25.7
2024-11-02 13:00:00,ST003,41.3,38.0,7.9
2024-03-08 05:00:00,ST017,18.7,32.1,30.1
2024-11-11 07:00:00,ST020,11.4,72.4,1.5
2024-07-10 06:00:00,ST012,21.9,,11.3
2024-02-11 17:00:00,ST007,38.1,49.4,28.9
2024-11-24 11:00:00,ST008,31.6,15.2,7.8
2024-10-28 22:00:00,ST006,16.9,16.2,24.1
2024-02-04 00:00:00,ST013,11.5,24.7,20.8
2024-11-03 19:00:00,ST005,66.8,,24.0
2024-05-21 05:00:00,ST013,10.8,90.4,68.8
2024-09-30 16:00:00,ST018,24.0,68.8,28.7
2024-11-20 09:00:00,ST017,64.7,44.5,53.7
2024-06-08 13:00:00,ST013,12.1,69.0,62.4
2024-12-24 06:00:00,ST001,42.7,61.3,11.6
2024-11-02 18:00:00,ST011,22.2,31.9,0.7
2024-02-09 10:00:00,ST015,34.5,52.5,70.5
2024-02-22 13:00:00,ST014,28.5,83.3,19.3
2024-05-23 09:00:00,ST016,39.4,73.7,10.4
2024-04-10 12:00:00,ST006,24.3,19.0,6.0
2024-03-23 09:00:00,ST014,43.7,19.1,13.2
2024-03-18 20:00:00,ST012,16.6,81.2,32.3
2024-10-17 00:00:00,ST004,43.2,10.7,46.8
2024-01-10 11:00:00,ST014,8.8,93.2,21.3
2024-10-15 07:00:00,ST002,26.9,83.8,36.0
2024-09-30 02:00:00,ST003,42.0,47.9,62.3
2024-05-15 08:00:00,ST010,13.3,45.1,36.7
2024-10-27 18:00:00,ST004,11.4,,35.5
2024-01-23 04:00:00,ST008,34.7,74.3,26.0
2024-08-09 21:00:00,ST020,9.3,61.3,59.1
2024-05-03 00:00:00,ST016,26.6,17.4,71.6
2024-07-22 18:00:00,ST002,44.0,57.9,34.3
2024-08-14 01:00:00,ST013,38.0,48.6,13.3
2024-06-29 18:00:00,ST016,,63.3,29.9
2024-07-24 17:00:00,ST014,37.6,45.6,39.6
2024-01-31 10:00:00,ST006,26.8,66.5,73.8
2024-04-23 06:00:00,ST002,12.4,16.6,29.7
2024-01-23 05:00:00,ST020,16.2,56.1,73.1
2024-06-17 19:00:00,ST007,13.3,10.6,13.4
2024-08-22 20:00:00,ST011,39.1,15.0,49.5
2024-06-03 07:00:00,ST002,39.2,59.4,65.1
2024-05-12 04:00:00,ST020,35.2,30.9,70.0
2024-10-18 07:00:00,ST019,10.3,79.0,2.1
2024-03-24 14:00:00,ST008,10.1,92.1,21.6
2024-08-15 13:00:00,ST015,35.1,43.4,72.6
2024-04-07 09:00:00,ST004,14.7,52.2,15.8
2024-02-14 18:00:00,ST006,41.3,42.6,47.6
2024-08-21 09:00:00,ST015,29.9,77.7,46.9
2024-11-24 18:00:00,ST004,19.9,71.4,10.2
2024-12-13 06:00:00,ST005,30.2,,30.6
2024-10-17 15:00:00,ST020,69.3,78.7,18.3
2024-08-03 07:00:00,ST009,40.0,33.0,15.3
2024-08-30 02:00:00,ST011,5.4,18.0,16.8
2024-06-11 07:00:00,ST010,31.6,14.2,68.1
2024-11-14 05:00:00,ST009,29.2,20.8,55.4
2024-06-10 06:00:00,ST017,33.3,31.6,63.8
2024-05-03 02:00:00,ST019,34.4,92.4,24.2
2024-05-15 08:00:00,ST013,43.5,84.9,60.6
2024-09-01 08:00:00,ST004,39.9,90.1,13.3
2024-07-06 16:00:00,ST014,7.3,54.2,50.9
2024-04-27 06:00:00,ST007,43.9,37.3,35.0
2024-12-12 17:00:00,ST001,15.6,51.0,52.7
2024-09-11 19:00:00,ST011,8.2,59.8,13.5
2024-12-30 01:00:00,ST004,12.3,72.0,53.1
2024-11-01 07:00:00,ST010,11.9,,47.1
2024-04-20 22:00:00,ST006,14.8,33.2,23.0
2024-10-12 00:00:00,ST020,20.8,80.7,35.5
2024-02-05 22:00:00,ST011,43.5,40.7,15.5
2024-06-07 02:00:00,ST001,29.6,14.2,60.8
2024-05-01 06:00:00,ST018,10.4,35.3,37.1
2024-02-01 22:00:00,ST001,21.8,11.8,42.3
2024-09-30 05:00:00,ST009,9.4,68.2,33.4
2024-09-23 20:00:00,ST005,,70.2,57.1
2024-04-28 10:00:00,ST015,13.0,46.0,35.6
2024-05-20 08:00:00,ST004,44.3,85.3,62.9
2024-07-12 06:00:00,ST009,33.5,92.0,24.0
2024-07-15 09:00:00,ST009,9.7,73.7,36.8
2024-11-21 08:00:00,ST012,43.0,86.0,60.2
2024-07-18 13:00:00,ST020,12.2,92.8,65.5
2024-03-09 07:00:00,ST011,25.5,47.5,79.8
2024-04-27 17:00:00,ST007,17.0,25.5,70.6
2024-02-23 02:00:00,ST009,35.7,24.3,21.5
2024-06-23 10:00:00,ST013,22.9,74.7,0.9
2024-09-15 09:00:00,ST008,70.6,21.6,44.8
2024-02-13 03:00:00,ST009,31.1,93.2,0.3
2024-11-24 20:00:00,ST011,34.7,32.8,7.3
2024-01-11 22:00:00,ST020,38.4,12.8,62.5
2024-07-27 00:00:00,ST002,24.5,65.0,32.8
2024-06-27 19:00:00,ST017,16.0,48.8,31.7
2024-10-10 17:00:00,ST012,15.3,45.2,37.4
2024-02-15 20:00:00,ST018,19.7,35.2,55.5
2024-01-23 21:00:00,ST019,42.5,22.7,38.0
2024-07-29 07:00:00,ST017,18.4,69.3,52.0
2024-09-05 00:00:00,ST008,21.5,85.0,2.7
2024-10-17 00:00:00,ST009,28.7,30.9,2.2
2024-11-17 12:00:00,ST013,33.0,85.5,9.6
2024-11-20 12:00:00,ST014,41.4,64.6,62.1
2024-10-21 03:00:00,ST017,18.2,52.7,26.4
2024-10-10 02:00:00,ST007,13.2,67.8,13.5
2024-09-29 22:00:00,ST016,6.0,81.7,63.9
2024-04-04 05:00:00,ST010,10.6,20.0,36.4
2024-10-01 01:00:00,ST003,32.3,47.6,32.6
2024-04-21 04:00:00,ST013,63.7,91.8,71.7
2024-02-24 16:00:00,ST017,31.9,58.2,42.9
2024-05-19 07:00:00,ST011,35.9,29.8,7.2
2024-06-28 03:00:00,ST010,11.9,59.9,12.6
2024-02-29 11:00:00,ST008,32.0,30.2,26.1
2024-07-11 16:00:00,ST004,19.4,58.1,78.3
2024-08-20 02:00:00,ST003,37.8,47.3,0.2
2024-06-07 09:00:00,ST009,27.5,53.6,62.1
2024-02-21 10:00:00,ST005,23.6,55.8,33.1
2024-07-04 01:00:00,ST013,31.5,67.6,27.5
2024-03-11 06:00:00,ST002,20.2,82.3,70.6
2024-03-04 14:00:00,ST017,67.7,27.0,35.9
2024-07-22 16:00:00,ST014,6.7,84.8,16.3
2024-11-06 02:00:00,ST003,11.4,22.8,13.2
2024-07-23 05:00:00,ST010,,37.7,75.7
2024-08-19 08:00:00,ST017,43.1,25.6,51.7
2024-10-15 18:00:00,ST001,42.5,68.3,57.5
2024-10-04 06:00:00,ST016,,11.3,2.6
2024-02-08 18:00:00,ST015,30.4,78.4,79.5
2024-07-02 20:00:00,ST009,13.7,78.3,30.5
2024-11-26 18:00:00,ST017,41.0,16.9,0.9
2024-07-22 14:00:00,ST005,11.5,84.5,17.2
2024-06-01 02:00:00,ST005,23.3,31.1,14.6
2024-06-19 14:00:00,ST002,29.4,65.2,35.9
2024-03-31 18:00:00,ST011,38.8,85.8,24.7
2024-12-08 04:00:00,ST009,35.2,69.5,65.2
2024-06-14 22:00:00,ST001,39.9,80.3,21.8
2024-11-04 09:00:00,ST012,44.9,31.1,29.6
2024-03-27 19:00:00,ST007,14.2,13.3,32.3
2024-07-12 16:00:00,ST014,28.4,21.0,46.5
2024-04-02 02:00:00,ST006,34.9,90.9,14.9
2024-03-28 22:00:00,ST019,5.4,45.4,5.8
2024-05-09 02:00:00,ST006,40.7,42.0,78.8
2024-06-18 06:00:00,ST005,13.6,73.9,58.8
2024-11-03 20:00:00,ST016,62.7,41.6,62.5
2024-06-20 16:00:00,ST017,40.8,79.1,7.7
2024-02-27 18:00:00,ST020,61.9,20.7,0.8
2024-09-29 07:00:00,ST015,10.9,62.4,59.8
2024-01-24 01:00:00,ST008,39.8,72.1,45.1
2024-12-04 09:00:00,ST019,17.9,86.6,67.5
2024-08-11 09:00:00,ST014,38.3,42.6,12.8
2024-08-12 22:00:00,ST001,29.8,70.3,12.1
2024-11-26 17:00:00,ST001,44.7,46.4,75.4
2024-09-30 12:00:00,ST020,10.0,89.7,75.2
2024-09-09 14:00:00,ST002,21.1,21.2,0.3
2024-11-02 05:00:00,ST001,29.6,44.8,74.9
2024-01-05 14:00:00,ST010,17.4,77.6,24.6
2024-05-12 13:00:00,ST003,24.3,62.6,68.0
2024-04-25 18:00:00,ST007,7.9,94.2,28.0
2024-01-31 17:00:00,ST006,10.9,38.3,49.8
2024-12-18 00:00:00,ST007,24.4,27.8,3.2
2024-07-06 18:00:00,ST010,38.9,,48.7
2024-10-10 23:00:00,ST018,39.6,,25.2
2024-10-09 07:00:00,ST016,17.9,76.1,48.7
2024-08-31 21:00:00,ST018,8.6,69.1,76.9
2024-08-28 01:00:00,ST009,20.3,92.6,3.0
2024-08-23 01:00:00,ST001,18.9,73.1,58.3
2024-07-04 04:00:00,ST009,33.7,62.6,53.5
2024-12-01 19:00:00,ST002,37.9,10.2,22.8
2024-08-05 17:00:00,ST010,71.7,20.0,22.1
2024-04-12 03:00:00,ST018,12.1,78.4,1.9
2024-06-11 20:00:00,ST002,25.5,87.8,43.5
2024-10-30 15:00:00,ST001,26.4,11.1,31.3
2024-07-11 20:00:00,ST013,32.7,70.3,16.5
2024-05-16 14:00:00,ST005,7.2,26.1,78.8
2024-02-06 11:00:00,ST017,35.5,81.4,39.0
2024-04-24 19:00:00,ST002,6.6,67.8,9.4
2024-05-31 19:00:00,ST010,8.2,27.0,68.5
2024-07-07 04:00:00,ST011,27.1,57.7,27.4
2024-10-02 07:00:00,ST004,6.3,,63.9
2024-11-17 02:00:00,ST008,32.1,50.5,76.2
2024-12-29 01:00:00,ST002,32.2,67.7,11.0
2024-07-16 11:00:00,ST003,20.6,16.2,49.4
2024-09-21 12:00:00,ST016,44.9,21.2,32.6
2024-09-05 00:00:00,ST001,14.3,,59.9
2024-11-27 21:00:00,ST012,37.5,87.1,0.5
2024-09-25 12:00:00,ST002,14.5,43.7,19.1
2024-02-29 21:00:00,ST017,30.9,,67.0
2024-01-30 21:00:00,ST007,28.7,94.0,4.7
2024-01-16 21:00:00,ST005,29.3,38.8,55.1
2024-09-07 07:00:00,ST015,14.3,19.5,51.9
2024-10-20 19:00:00,ST018,6.7,83.4,37.1
2024-06-24 23:00:00,ST011,37.5,93.4,47.2
2024-07-11 04:00:00,ST020,32.7,88.7,18.0
2024-09-22 18:00:00,ST004,18.9,39.8,16.9
2024-10-04 06:00:00,ST013,11.3,24.3,63.5
2024-08-02 23:00:00,ST002,33.0,42.3,18.8
2024-07-30 08:00:00,ST005,26.7,12.6,0.8
2024-01-11 22:00:00,ST013,10.2,40.0,79.5
2024-01-03 23:00:00,ST007,7.7,29.6,58.1
2024-10-15 22:00:00,ST011,7.2,54.8,45.8
2024-06-16 10:00:00,ST007,28.6,36.1,45.4
2024-05-25 22:00:00,ST012,8.9,79.0,55.6
2024-03-25 01:00:00,ST015,27.9,72.5,60.7
2024-07-24 00:00:00,ST014,38.9,44.4,17.2
2024-08-08 00:00:00,ST007,33.5,52.1,50.2
2024-11-15 23:00:00,ST012,7.0,25.8,19.4
2024-06-30 03:00:00,ST003,14.8,10.5,51.4
2024-11-29 17:00:00,ST014,14.7,26.1,65.4
2024-05-23 14:00:00,ST005,73.2,83.2,23.1
2024-09-26 12:00:00,ST006,42.4,86.1,36.8
2024-10-26 21:00:00,ST006,23.9,30.1,74.6
2024-02-01 21:00:00,ST005,10.5,,1.7
2024-05-08 22:00:00,ST014,14.1,77.9,41.3
2024-12-24 14:00:00,ST003,11.0,61.7,64.0
2024-07-02 10:00:00,ST011,32.6,20.8,31.1
2024-02-17 09:00:00,ST020,72.7,91.5,9.9
2024-04-15 15:00:00,ST007,12.4,74.5,79.4
2024-11-15 02:00:00,ST015,23.7,27.3,6.0
2024-10-01 07:00:00,ST013,,72.1,2.3
2024-06-11 12:00:00,ST002,20.1,12.9,49.1
2024-02-27 21:00:00,ST010,34.1,13.2,37.8
2024-07-03 11:00:00,ST016,5.7,65.1,34.7
2024-10-13 21:00:00,ST015,10.5,,0.2
2024-06-16 07:00:00,ST002,33.3,26.2,40.7
2024-06-28 02:00:00,ST013,42.8,72.0,22.6
2024-05-22 14:00:00,ST019,9.2,88.7,78.5
2024-07-08 15:00:00,ST019,38.7,60.8,6.2
2024-08-03 00:00:00,ST019,37.6,11.2,22.6
2024-10-24 23:00:00,ST014,16.9,20.8,59.6
2024-03-09 20:00:00,ST005,11.3,56.6,56.3
2024-08-12 23:00:00,ST004,,57.8,27.2
2024-10-25 06:00:00,ST015,34.7,94.0,70.1
2024-07-26 15:00:00,ST017,42.6,35.5,66.1
2024-12-10 01:00:00,ST015,32.8,15.5,41.1
2024-11-03 08:00:00,ST007,26.0,56.4,38.6
2024-09-21 19:00:00,ST003,25.9,42.7,6.2
2024-09-30 14:00:00,ST012,17.2,73.5,46.0
2024-08-09 13:00:00,ST001,25.6,68.4,49.9
2024-06-13 19:00:00,ST018,43.8,82.8,68.6
2024-02-10 12:00:00,ST002,,22.0,6.7
2024-08-05 12:00:00,ST012,34.3,68.2,32.5
2024-08-08 03:00:00,ST013,18.1,74.5,71.1
2024-10-21 04:00:00,ST016,16.0,10.6,30.9
2024-03-31 15:00:00,ST017,16.6,14.9,5.7
2024-06-24 05:00:00,ST006,39.5,32.1,61.6
2024-05-17 16:00:00,ST005,13.1,44.6,42.8
2024-11-16 19:00:00,ST011,39.7,72.1,36.2
2024-07-22 15:00:00,ST020,37.4,32.8,73.3
2024-02-03 02:00:00,ST011,26.6,72.6,17.9
2024-05-25 03:00:00,ST003,15.8,59.2,46.7
2024-11-26 22:00:00,ST020,39.7,88.1,71.6
2024-07-02 10:00:00,ST005,9.4,40.8,48.8
2024-05-19 16:00:00,ST015,19.2,75.5,60.1
2024-08-07 17:00:00,ST001,,64.3,17.8
2024-01-31 19:00:00,ST018,10.6,93.5,0.1
2024-06-08 05:00:00,ST002,43.8,40.1,42.4
2024-01-12 23:00:00,ST020,23.7,81.8,12.3
2024-11-17 15:00:00,ST015,16.4,47.1,29.0
2024-12-16 12:00:00,ST003,41.0,72.7,79.5
2024-12-22 08:00:00,ST017,35.2,21.0,48.5
2024-07-07 17:00:00,ST017,9.2,45.7,19.6
2024-09-03 03:00:00,ST001,33.9,42.0,49.8
2024-12-18 11:00:00,ST010,13.4,82.2,35.5
2024-05-25 20:00:00,ST019,31.3,64.6,54.5
2024-11-15 23:00:00,ST003,26.6,22.7,62.3
2024-08-01 06:00:00,ST019,21.6,56.6,66.9
2024-04-08 14:00:00,ST015,13.8,50.3,36.0
2024-06-04 15:00:00,ST006,23.9,80.3,4.5
2024-07-05 04:00:00,ST011,39.9,70.7,50.2
2024-10-31 21:00:00,ST015,28.2,69.8,5.6
2024-12-24 06:00:00,ST007,8.1,79.6,69.2
2024-11-11 22:00:00,ST007,25.6,40.0,5.2
2024-12-14 02:00:00,ST012,44.5,74.8,50.2
2024-12-15 08:00:00,ST009,,27.5,1.8
2024-04-13 00:00:00,ST003,14.5,43.9,8.7
2024-08-15 19:00:00,ST001,34.5,56.5,64.6
2024-12-23 00:00:00,ST018,30.7,82.0,62.7
2024-11-29 10:00:00,ST001,5.3,44.2,57.2
2024-11-06 09:00:00,ST002,28.4,28.7,62.3
2024-06-01 20:00:00,ST008,16.0,70.0,53.0
2024-02-01 13:00:00,ST015,14.7,36.9,33.7
2024-06-02 19:00:00,ST017,44.9,26.2,28.3
2024-04-26 14:00:00,ST004,38.6,65.9,70.4
2024-10-27 08:00:00,ST011,32.0,12.8,10.2
2024-12-18 15:00:00,ST008,16.0,79.9,21.1
2024-02-22 02:00:00,ST004,17.5,36.2,38.7
2024-06-03 20:00:00,ST005,44.1,77.4,68.1
2024-09-25 15:00:00,ST011,37.8,76.0,48.1
2024-10-31 17:00:00,ST015,26.5,84.3,11.4
2024-08-31 19:00:00,ST009,22.1,,33.0
2024-10-15 22:00:00,ST008,67.0,46.3,23.9
2024-05-29 06:00:00,ST016,35.3,53.0,16.7
2024-04-19 08:00:00,ST015,29.1,69.8,11.8
2024-05-22 06:00:00,ST018,33.4,21.6,66.4
2024-04-21 17:00:00,ST010,44.8,29.3,14.0
2024-08-24 20:00:00,ST003,30.1,31.6,19.8
2024-07-23 17:00:00,ST007,16.7,42.7,37.7
2024-08-31 12:00:00,ST019,26.8,65.3,73.7
2024-03-19 10:00:00,ST020,22.0,47.6,26.9
2024-10-03 03:00:00,ST004,27.6,16.1,66.7
2024-07-05 16:00:00,ST010,31.7,42.9,71.1
2024-11-03 00:00:00,ST016,16.5,72.6,10.3
2024-06-13 18:00:00,ST010,43.8,75.5,2.3
2024-09-19 11:00:00,ST001,33.3,25.9,44.6
2024-09-14 17:00:00,ST020,75.0,45.2,76.2
2024-04-28 17:00:00,ST009,37.5,88.3,10.8
2024-07-02 09:00:00,ST008,29.5,56.3,5.8
2024-05-30 16:00:00,ST018,67.6,51.5,49.4
2024-07-26 19:00:00,ST005,63.3,44.3,21.9
2024-11-08 14:00:00,ST003,17.2,43.6,28.8
2024-03-16 02:00:00,ST002,27.0,30.9,60.1
2024-09-17 08:00:00,ST012,40.7,63.9,28.5
2024-09-13 10:00:00,ST015,,32.3,7.4
2024-08-08 18:00:00,ST018,5.1,25.2,64.1
2024-07-15 23:00:00,ST009,42.0,31.7,43.9
2024-01-01 13:00:00,ST008,17.0,74.2,76.5
2024-09-12 04:00:00,ST003,32.5,34.9,66.4
2024-11-08 15:00:00,ST019,26.0,49.7,65.9
2024-01-10 12:00:00,ST010,28.3,34.3,35.3
2024-12-26 16:00:00,ST002,37.2,52.7,4.8
2024-08-01 00:00:00,ST003,13.2,17.2,7.4
2024-04-26 14:00:00,ST014,30.3,90.3,1.2
2024-10-03 17:00:00,ST002,30.2,37.2,24.1
2024-01-02 13:00:00,ST018,10.7,46.4,46.3
2024-06-28 17:00:00,ST012,63.6,73.2,1.0
2024-08-16 20:00:00,ST014,44.1,68.8,26.8
2024-04-24 19:00:00,ST005,16.5,18.1,23.1
2024-08-03 01:00:00,ST004,8.0,37.2,47.1
2024-06-19 13:00:00,ST014,13.2,72.9,11.3
2024-06-07 10:00:00,ST011,39.8,59.9,14.7
2024-03-06 06:00:00,ST001,43.4,72.8,60.6
2024-07-28 09:00:00,ST018,13.4,58.9,15.4
2024-05-26 13:00:00,ST004,11.3,72.3,20.3
2024-05-27 20:00:00,ST005,17.2,52.6,23.9
2024-04-28 06:00:00,ST001,15.5,53.5,34.4
2024-08-31 10:00:00,ST019,14.9,73.8,50.9
2024-09-03 02:00:00,ST009,12.1,50.1,18.6
2024-09-18 21:00:00,ST006,44.3,44.4,65.1
2024-04-17 15:00:00,ST013,19.8,30.9,51.2
2024-06-30 23:00:00,ST004,23.9,94.4,17.5
2024-10-28 10:00:00,ST010,36.1,90.7,73.9
2024-05-22 06:00:00,ST011,27.4,69.4,56.0
2024-08-19 11:00:00,ST019,34.9,23.1,16.2
2024-04-12 21:00:00,ST019,16.9,38.8,6.5
2024-05-14 03:00:00,ST014,34.8,56.5,18.0
2024-08-12 06:00:00,ST018,72.0,46.5,53.5
2024-11-17 02:00:00,ST010,28.6,30.1,48.7
2024-03-06 15:00:00,ST014,19.2,29.1,75.7
2024-11-11 07:00:00,ST007,8.5,30.8,39.8
2024-01-03 18:00:00,ST006,42.7,33.3,49.1
2024-04-05 12:00:00,ST001,20.5,33.4,16.6
2024-07-22 07:00:00,ST007,36.3,47.6,14.7
2024-09-22 06:00:00,ST006,38.7,35.2,60.1
2024-04-04 16:00:00,ST015,34.9,59.7,64.5
2024-06-28 00:00:00,ST019,25.2,66.5,79.5
2024-07-18 10:00:00,ST013,,17.5,32.8
2024-06-02 01:00:00,ST018,13.7,28.8,8.9
2024-01-19 19:00:00,ST019,9.5,76.0,19.8
2024-05-12 21:00:00,ST003,14.1,33.1,21.8
2024-07-05 19:00:00,ST007,26.3,18.5,3.6
2024-02-18 13:00:00,ST002,39.6,52.0,17.3
2024-09-30 09:00:00,ST004,5.4,34.0,52.4
2024-07-31 16:00:00,ST002,68.4,88.4,71.5
2024-03-22 06:00:00,ST014,21.2,56.3,2.6
2024-07-18 07:00:00,ST008,10.8,91.2,61.6
2024-06-27 06:00:00,ST010,40.5,94.7,16.8
2024-03-06 15:00:00,ST019,24.4,89.8,47.3
2024-11-24 01:00:00,ST011,9.0,69.7,6.9
2024-07-30 05:00:00,ST004,42.0,79.4,79.7
2024-12-21 12:00:00,ST006,27.2,65.7,23.1
2024-08-04 11:00:00,ST010,10.5,51.2,55.8
2024-12-14 05:00:00,ST016,19.7,42.3,68.8
2024-01-26 14:00:00,ST003,41.7,52.4,49.2
2024-07-14 10:00:00,ST019,11.8,64.5,9.5
2024-08-17 01:00:00,ST003,13.7,14.4,47.7
2024-06-21 21:00:00,ST014,37.6,38.7,79.9
2024-01-02 09:00:00,ST003,10.6,40.9,38.9
2024-07-07 08:00:00,ST018,25.8,87.8,28.7
2024-05-30 19:00:00,ST020,44.2,12.6,8.5
2024-08-25 11:00:00,ST015,42.6,87.9,16.7
2024-11-02 00:00:00,ST006,30.5,17.3,12.5
2024-01-18 16:00:00,ST012,15.4,84.3,38.1
2024-03-16 22:00:00,ST009,38.6,10.4,65.5
2024-06-26 22:00:00,ST006,6.6,,35.6
2024-10-06 07:00:00,ST014,26.7,15.0,21.8
2024-04-06 01:00:00,ST018,5.3,44.6,15.4
2024-04-05 13:00:00,ST006,14.2,56.9,14.5
2024-08-11 01:00:00,ST016,39.7,54.7,28.6
2024-03-03 23:00:00,ST009,6.6,73.9,21.4
2024-03-19 19:00:00,ST004,42.4,39.5,2.4
2024-04-09 09:00:00,ST015,,64.7,47.4
2024-03-21 07:00:00,ST010,30.6,89.6,28.8
2024-12-23 20:00:00,ST015,,20.8,43.2
2024-07-15 09:00:00,ST020,41.4,70.5,26.4
2024-12-14 12:00:00,ST005,35.4,18.1,52.5
2024-03-28 23:00:00,ST010,27.0,24.9,51.3
2024-05-31 13:00:00,ST013,35.2,52.3,73.0
2024-11-13 04:00:00,ST008,27.3,75.7,53.4
2024-06-20 01:00:00,ST015,42.2,86.8,65.8
2024-08-08 14:00:00,ST011,43.3,87.8,62.7
2024-07-08 22:00:00,ST018,12.5,86.1,0.1
2024-07-22 11:00:00,ST002,,23.0,48.6
2024-09-22 05:00:00,ST002,18.3,49.1,18.7
2024-09-29 10:00:00,ST003,17.7,47.8,7.5
2024-02-09 23:00:00,ST019,10.6,28.7,1.6
2024-04-19 17:00:00,ST020,30.6,82.2,23.7
2024-08-08 13:00:00,ST006,37.1,79.0,42.5
2024-04-28 20:00:00,ST009,13.5,53.5,61.3
2024-08-13 23:00:00,ST004,18.7,90.1,31.9
2024-01-20 15:00:00,ST010,20.4,80.9,45.0
2024-02-11 22:00:00,ST015,14.6,74.8,17.7
2024-09-01 23:00:00,ST010,12.3,28.9,6.6
2024-06-03 12:00:00,ST013,6.8,11.7,66.3
2024-03-02 21:00:00,ST020,22.7,18.4,23.6
2024-02-29 09:00:00,ST010,21.3,56.0,61.5
2024-10-04 05:00:00,ST006,20.3,27.8,68.7
2024-01-23 12:00:00,ST012,43.8,20.3,18.5
2024-01-06 04:00:00,ST012,12.4,13.8,7.6
2024-05-24 11:00:00,ST008,19.9,29.2,48.3
2024-05-05 11:00:00,ST001,33.3,65.1,34.4
2024-12-02 00:00:00,ST009,,72.9,28.3
2024-04-07 08:00:00,ST020,14.1,34.3,62.4
2024-02-26 13:00:00,ST008,43.5,65.3,37.5
2024-09-14 06:00:00,ST011,16.6,72.4,67.0
2024-08-28 19:00:00,ST010,12.8,62.2,73.0
2024-10-14 05:00:00,ST014,33.5,38.9,27.6
2024-03-26 08:00:00,ST003,6.1,58.9,44.3
2024-10-04 16:00:00,ST002,31.5,77.8,50.0
2024-11-22 15:00:00,ST013,30.0,67.8,35.3
2024-08-16 21:00:00,ST007,14.8,22.8,54.7
2024-09-15 10:00:00,ST005,37.7,53.9,22.8
2024-02-26 17:00:00,ST003,61.4,22.9,24.9
2024-06-16 16:00:00,ST011,27.8,55.7,72.6
2024-04-07 18:00:00,ST007,15.4,39.3,52.7
2024-11-22 19:00:00,ST005,35.2,55.5,20.6
2024-10-08 18:00:00,ST016,18.7,16.1,78.8
2024-03-08 03:00:00,ST004,36.2,66.7,2.4
2024-07-18 21:00:00,ST013,12.4,47.8,63.4
2024-11-29 00:00:00,ST005,12.3,33.8,75.4
2024-09-24 18:00:00,ST012,17.6,73.9,49.1
2024-10-17 17:00:00,ST010,11.4,33.7,64.2
2024-10-04 16:00:00,ST010,30.0,36.8,76.7
2024-12-30 10:00:00,ST013,42.2,83.0,11.4
2024-10-12 06:00:00,ST015,33.4,25.2,75.6
2024-05-27 02:00:00,ST019,15.3,84.6,69.3
2024-01-03 23:00:00,ST012,12.4,76.9,23.4
2024-07-14 20:00:00,ST001,41.4,92.7,57.8
2024-07-17 20:00:00,ST017,32.9,14.4,1.9
2024-11-05 02:00:00,ST010,27.2,81.5,75.5
2024-02-08 07:00:00,ST005,42.1,69.4,21.6
2024-01-09 00:00:00,ST015,20.8,44.6,17.6
2024-10-18 01:00:00,ST017,13.0,,79.1
2024-12-19 14:00:00,ST002,16.7,88.0,10.1
2024-05-19 16:00:00,ST007,44.7,28.1,67.9
2024-04-23 14:00:00,ST017,42.5,68.8,48.4
2024-09-17 05:00:00,ST007,5.3,38.5,54.2
2024-03-31 20:00:00,ST020,6.0,93.8,73.4
2024-04-09 09:00:00,ST007,15.5,41.4,69.4
2024-02-22 20:00:00,ST001,9.3,38.2,31.3
2024-02-03 07:00:00,ST002,13.7,54.5,40.8
2024-02-16 12:00:00,ST009,7.5,15.2,19.4
2024-05-25 19:00:00,ST003,38.3,26.2,50.7
2024-11-08 17:00:00,ST010,,53.0,15.8
2024-08-04 22:00:00,ST017,20.3,48.0,39.0
2024-01-26 09:00:00,ST020,11.2,49.3,73.0
2024-05-19 09:00:00,ST018,24.3,18.7,7.5
2024-10-15 08:00:00,ST017,9.5,58.3,37.6
2024-05-17 20:00:00,ST017,31.6,23.6,5.3
2024-05-21 13:00:00,ST011,20.0,31.7,51.5
2024-09-09 07:00:00,ST005,14.9,90.9,79.0
2024-07-11 17:00:00,ST006,11.4,44.0,11.4
2024-01-30 13:00:00,ST018,7.7,38.1,65.2
2024-01-03 22:00:00,ST007,37.6,76.0,0.5
2024-05-02 00:00:00,ST015,24.2,42.7,47.4
2024-02-11 19:00:00,ST012,11.6,20.7,41.4
2024-11-14 21:00:00,ST001,37.7,90.0,0.6
2024-11-07 18:00:00,ST001,35.6,29.0,69.2
2024-11-07 05:00:00,ST016,41.8,90.8,9.3
2024-11-24 04:00:00,ST005,31.1,88.3,15.9
2024-04-09 23:00:00,ST003,7.9,80.3,57.3
2024-05-27 20:00:00,ST016,40.5,92.0,27.9
2024-11-16 14:00:00,ST015,8.8,62.6,74.2
2024-11-20 02:00:00,ST019,9.3,41.0,48.8
